"sample","fit","lwr","upr"
6.19439633999999e-05,3.57319309200691,2.2590112127146,4.88737497129922
6.23258253512591e-05,3.57139008888809,2.25910570457779,4.88367447319838
6.27100413422311e-05,3.56958708576927,2.2591999506785,4.87997422086004
6.30966258847127e-05,3.56778408265045,2.25929394994768,4.87627421535322
6.34855935799603e-05,3.56598107953163,2.25938770131023,4.87257445775303
6.3876959119242e-05,3.56417807641281,2.25948120368494,4.86887494914069
6.4270737284392e-05,3.56237507329399,2.25957445598444,4.86517569060354
6.46669429483693e-05,3.56057207017517,2.25966745711518,4.86147668323516
6.50655910758189e-05,3.55876906705635,2.25976020597735,4.85777792813535
6.54666967236381e-05,3.55696606393753,2.25985270146487,4.8540794264102
6.58702750415436e-05,3.55516306081872,2.25994494246533,4.8503811791721
6.62763412726454e-05,3.5533600576999,2.26003692785995,4.84668318753985
6.66849107540209e-05,3.55155705458108,2.26012865652352,4.84298545263863
6.70959989172958e-05,3.54975405146226,2.2602201273244,4.83928797560011
6.75096212892255e-05,3.54795104834344,2.26031133912443,4.83559075756245
6.79257934922826e-05,3.54614804522462,2.26040229077888,4.83189379967036
6.83445312452463e-05,3.5443450421058,2.26049298113645,4.82819710307515
6.87658503637967e-05,3.54254203898698,2.26058340903919,4.82450066893477
6.91897667611111e-05,3.54073903586816,2.26067357332245,4.82080449841387
6.96162964484667e-05,3.53893603274934,2.26076347281486,4.81710859268383
7.00454555358434e-05,3.53713302963052,2.26085310633823,4.81341295292281
7.0477260232534e-05,3.5353300265117,2.26094247270759,4.80971758031582
7.09117268477553e-05,3.53352702339288,2.26103157073103,4.80602247605474
7.13488717912646e-05,3.53172402027406,2.26112039920976,4.80232764133836
7.17887115739794e-05,3.52992101715525,2.26120895693799,4.7986330773725
7.22312628086009e-05,3.52811801403643,2.2612972427029,4.79493878536995
7.26765422102414e-05,3.52631501091761,2.26138525528458,4.79124476655063
7.31245665970564e-05,3.52451200779879,2.26147299345603,4.78755102214155
7.35753528908783e-05,3.52270900467997,2.26156045598301,4.78385755337692
7.40289181178571e-05,3.52090600156115,2.26164764162412,4.78016436149818
7.44852794091025e-05,3.51910299844233,2.26173454913062,4.77647144775405
7.49444540013315e-05,3.51729999532351,2.26182117724645,4.77277881340057
7.54064592375188e-05,3.51549699220469,2.26190752470819,4.76908645970119
7.58713125675526e-05,3.51369398908587,2.26199359024495,4.7653943879268
7.63390315488929e-05,3.51189098596705,2.26207937257835,4.76170259935576
7.68096338472356e-05,3.51008798284823,2.26216487042248,4.75801109527399
7.72831372371785e-05,3.50828497972941,2.2622500824838,4.75431987697503
7.7759559602894e-05,3.5064819766106,2.26233500746115,4.75062894576004
7.82389189388031e-05,3.50467897349178,2.26241964404563,4.74693830293792
7.87212333502568e-05,3.50287597037296,2.26250399092058,4.74324794982533
7.92065210542181e-05,3.50107296725414,2.26258804676152,4.73955788774675
7.96948003799516e-05,3.49926996413532,2.2626718102361,4.73586811803454
8.01860897697146e-05,3.4974669610165,2.262755280004,4.732178642029
8.06804077794548e-05,3.49566395789768,2.26283845471695,4.72848946107841
8.11777730795098e-05,3.49386095477886,2.26292133301859,4.72480057653913
8.16782044553138e-05,3.49205795166004,2.26300391354447,4.72111198977561
8.21817208081057e-05,3.49025494854122,2.26308619492197,4.71742370216047
8.26883411556441e-05,3.4884519454224,2.26316817577023,4.71373571507457
8.31980846329249e-05,3.48664894230358,2.2632498547001,4.71004802990706
8.37109704929045e-05,3.48484593918476,2.2633312303141,4.70636064805543
8.42270181072263e-05,3.48304293606594,2.2634123012063,4.70267357092559
8.47462469669535e-05,3.48123993294713,2.26349306596235,4.69898679993191
8.52686766833039e-05,3.47943692982831,2.26357352315931,4.6953003364973
8.5794326988392e-05,3.47763392670949,2.26365367136569,4.69161418205329
8.63232177359728e-05,3.47583092359067,2.2637335091413,4.68792833804004
8.68553689021933e-05,3.47402792047185,2.26381303503726,4.68424280590644
8.73908005863453e-05,3.47222491735303,2.26389224759588,4.68055758711018
8.79295330116264e-05,3.47042191423421,2.26397114535062,4.6768726831178
8.84715865259018e-05,3.46861891111539,2.26404972682603,4.67318809540476
8.90169816024747e-05,3.46681590799657,2.26412799053766,4.66950382545549
8.95657388408582e-05,3.46501290487775,2.26420593499202,4.66581987476348
9.01178789675543e-05,3.46320990175893,2.26428355868651,4.66213624483135
9.0673422836836e-05,3.46140689864011,2.26436086010933,4.6584529371709
9.12323914315356e-05,3.45960389552129,2.26443783773942,4.65476995330317
9.17948058638364e-05,3.45780089240248,2.26451449004642,4.65108729475853
9.23606873760714e-05,3.45599788928366,2.26459081549057,4.64740496307674
9.2930057341524e-05,3.45419488616484,2.26466681252263,4.64372295980705
9.35029372652368e-05,3.45239188304602,2.26474247958384,4.64004128650819
9.40793487848227e-05,3.4505888799272,2.26481781510585,4.63635994474854
9.46593136712825e-05,3.44878587680838,2.26489281751062,4.63267893610614
9.52428538298277e-05,3.44698287368956,2.26496748521036,4.62899826216876
9.58299913007076e-05,3.44517987057074,2.26504181660745,4.62531792453403
9.64207482600409e-05,3.44337686745192,2.26511581009441,4.62163792480943
9.70151470206542e-05,3.4415738643331,2.26518946405375,4.61795826461245
9.76132100329251e-05,3.43977086121428,2.26526277685797,4.61427894557059
9.82149598856288e-05,3.43796785809546,2.26533574686942,4.61059996932151
9.88204193067927e-05,3.43616485497664,2.26540837244028,4.60692133751301
9.94296111645538e-05,3.43436185185782,2.26548065191243,4.60324305180322
0.000100042558468023,3.43255884873901,2.26555258361742,4.59956511386059
0.000100659284368154,3.43075584562019,2.26562416587638,4.595887525364
0.000101279812158618,3.42895284250137,2.26569539699989,4.59221028800284
0.000101904165276682,3.42714983938255,2.26576627528799,4.58853340347711
0.000102532367304097,3.42534683626373,2.26583679903002,4.58485687349744
0.000103164441967985,3.42354383314491,2.26590696650459,4.58118069978523
0.000103800413141739,3.42174083002609,2.26597677597946,4.57750488407272
0.000104440304845921,3.41993782690727,2.26604622571149,4.57382942810305
0.000105084141249171,3.41813482378845,2.26611531394654,4.57015433363036
0.000105731946669123,3.41633182066963,2.26618403891939,4.56647960241988
0.000106383745573316,3.41452881755081,2.26625239885365,4.56280523624798
0.000107039562580125,3.41272581443199,2.26632039196168,4.55913123690231
0.000107699422459688,3.41092281131317,2.2663880164445,4.55545760618185
0.000108363350134841,3.40911980819436,2.26645527049172,4.55178434589699
0.000109031370682061,3.40731680507554,2.26652215228141,4.54811145786966
0.000109703509332413,3.40551380195672,2.26658865998007,4.54443894393336
0.0001103797914725,3.4037107988379,2.26665479174249,4.54076680593331
0.000111060242645427,3.40190779571908,2.26672054571168,4.53709504572648
0.000111744888551761,3.40010479260026,2.26678592001879,4.53342366518173
0.000112433755050503,3.39830178948144,2.26685091278299,4.52975266617989
0.000113126868160069,3.39649878636262,2.26691552211141,4.52608205061383
0.000113824254059264,3.3946957832438,2.26697974609902,4.52241182038858
0.00011452593908828,3.39289278012498,2.26704358282855,4.51874197742141
0.000115231949749684,3.39108977700616,2.2671070303704,4.51507252364192
0.000115942312709424,3.38928677388734,2.26717008678252,4.51140346099216
0.00011665705479783,3.38748377076852,2.26723275011034,4.50773479142671
0.000117376203010637,3.3856807676497,2.26729501838665,4.50406651691276
0.000118099784509992,3.38387776453089,2.26735688963152,4.50039863943025
0.000118827826625494,3.38207476141207,2.2674183618522,4.49673116097193
0.000119560356855213,3.38027175829325,2.26747943304299,4.4930640835435
0.000120297402866737,3.37846875517443,2.26754010118518,4.48939740916367
0.000121038992498215,3.37666575205561,2.26760036424693,4.48573113986428
0.000121785153759407,3.37486274893679,2.26766022018316,4.48206527769042
0.000122535914832745,3.37305974581797,2.26771966693544,4.4783998247005
0.000123291304074392,3.37125674269915,2.26777870243192,4.47473478296638
0.000124051350015319,3.36945373958033,2.26783732458718,4.47107015457348
0.00012481608136238,3.36765073646151,2.26789553130216,4.46740594162087
0.000125585526999395,3.36584773334269,2.26795332046402,4.46374214622136
0.000126359715988243,3.36404473022387,2.26801068994607,4.46007877050167
0.000127138677569959,3.36224172710505,2.26806763760762,4.45641581660248
0.000127922441165838,3.36043872398623,2.2681241612939,4.45275328667857
0.000128711036378546,3.35863572086742,2.2681802588359,4.44909118289893
0.00012950449299324,3.3568327177486,2.26823592805035,4.44542950744685
0.000130302840978691,3.35502971462978,2.26829116673949,4.44176826252006
0.000131106110488416,3.35322671151096,2.26834597269106,4.43810745033086
0.000131914331861818,3.35142370839214,2.2684003436781,4.43444707310617
0.000132727535625331,3.34962070527332,2.2684542774589,4.43078713308774
0.000133545752493573,3.3478177021545,2.26850777177684,4.42712763253216
0.000134369013370509,3.34601469903568,2.26856082436027,4.4234685737111
0.000135197349350613,3.34421169591686,2.26861343292242,4.41980995891131
0.000136030791720044,3.34240869279804,2.26866559516126,4.41615179043483
0.000136869371957833,3.34060568967922,2.26871730875937,4.41249407059908
0.000137713121737064,3.3388026865604,2.26876857138383,4.40883680173698
0.000138562072926075,3.33699968344158,2.26881938068609,4.40517998619708
0.000139416257589661,3.33519668032277,2.26886973430185,4.40152362634368
0.000140275707990286,3.33339367720395,2.26891962985092,4.39786772455697
0.000141140456589299,3.33159067408513,2.26896906493709,4.39421228323316
0.00014201053604816,3.32978767096631,2.26901803714803,4.39055730478458
0.000142885979229678,3.32798466784749,2.26906654405513,4.38690279163985
0.000143766819199246,3.32618166472867,2.26911458321336,4.38324874624397
0.000144653089226097,3.32437866160985,2.26916215216119,4.37959517105851
0.000145544822784552,3.32257565849103,2.26920924842039,4.37594206856167
0.000146442053555294,3.32077265537221,2.26925586949593,4.37228944124849
0.000147344815426631,3.31896965225339,2.26930201287585,4.36863729163094
0.000148253142495782,3.31716664913457,2.26934767603109,4.36498562223806
0.000149167069070163,3.31536364601575,2.26939285641537,4.36133443561613
0.000150086629668682,3.31356064289693,2.26943755146508,4.35768373432879
0.000151011859023043,3.31175763977811,2.26948175859907,4.35403352095716
0.000151942792079061,3.3099546366593,2.26952547521855,4.35038379810004
0.000152879463997976,3.30815163354048,2.26956869870697,4.34673456837398
0.000153821910157785,3.30634863042166,2.2696114264298,4.34308583441351
0.000154770166154579,3.30454562730284,2.26965365573445,4.33943759887122
0.000155724267803885,3.30274262418402,2.2696953839501,4.33578986441794
0.000156684251142019,3.3009396210652,2.26973660838752,4.33214263374288
0.000157650152427449,3.29913661794638,2.26977732633898,4.32849590955378
0.000158622008142162,3.29733361482756,2.26981753507804,4.32484969457708
0.000159599854993043,3.29553061170874,2.26985723185941,4.32120399155807
0.000160583729913264,3.29372760858992,2.26989641391883,4.31755880326102
0.000161573670063673,3.2919246054711,2.26993507847285,4.31391413246936
0.000162569712834204,3.29012160235228,2.26997322271873,4.31026998198583
0.000163571895845285,3.28831859923346,2.27001084383425,4.30662635463268
0.00016458025694926,3.28651559611465,2.27004793897755,4.30298325325174
0.00016559483423182,3.28471259299583,2.27008450528696,4.29934068070469
0.00016661566601344,3.28290958987701,2.27012053988087,4.29569863987315
0.000167642790850825,3.28110658675819,2.2701560398575,4.29205713365888
0.000168676247538371,3.27930358363937,2.2701910022948,4.28841616498394
0.000169716075109625,3.27750058052055,2.27022542425024,4.28477573679085
0.000170762312838762,3.27569757740173,2.27025930276066,4.2811358520428
0.00017181500024207,3.27389457428291,2.27029263484206,4.27749651372376
0.000172874177079437,3.27209157116409,2.27032541748948,4.2738577248387
0.00017393988335586,3.27028856804527,2.27035764767678,4.27021948841377
0.000175012159322949,3.26848556492645,2.27038932235646,4.26658180749644
0.000176091045480452,3.26668256180763,2.27042043845954,4.26294468515572
0.000177176582577783,3.26487955868881,2.2704509928953,4.25930812448232
0.000178268811615561,3.26307655556999,2.27048098255115,4.25567212858884
0.000179367773847161,3.26127355245118,2.27051040429242,4.25203670060993
0.000180473510780265,3.25947054933236,2.27053925496218,4.24840184370253
0.000181586064178441,3.25766754621354,2.27056753138107,4.244767561046
0.000182705476062709,3.25586454309472,2.27059523034707,4.24113385584236
0.000183831788713137,3.2540615399759,2.27062234863534,4.23750073131645
0.000184965044670431,3.25225853685708,2.27064888299803,4.23386819071612
0.000186105286737547,3.25045553373826,2.27067483016405,4.23023623731247
0.000187252557981305,3.24865253061944,2.27070018683891,4.22660487439997
0.000188406901734017,3.24684952750062,2.27072494970449,4.22297410529675
0.000189568361595121,3.2450465243818,2.27074911541887,4.21934393334474
0.000190736981432833,3.24324352126298,2.27077268061609,4.21571436190988
0.000191912805385796,3.24144051814416,2.27079564190598,4.21208539438235
0.000193095877864756,3.23963751502534,2.27081799587393,4.20845703417676
0.000194286243554232,3.23783451190652,2.27083973908069,4.20482928473236
0.000195483947414209,3.23603150878771,2.27086086806215,4.20120214951326
0.000196689034681831,3.23422850566889,2.27088137932914,4.19757563200863
0.000197901550873116,3.23242550255007,2.27090126936721,4.19394973573293
0.00019912154178467,3.23062249943125,2.2709205346364,4.1903244642261
0.000200349053495417,3.22881949631243,2.27093917157103,4.18669982105383
0.000201584132368344,3.22701649319361,2.27095717657949,4.18307580980772
0.000202826825052246,3.22521349007479,2.27097454604401,4.17945243410557
0.000204077178483491,3.22341048695597,2.27099127632039,4.17582969759155
